address,city,state,zip_code,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country
5660 30TH ST,INDIANAPOLIS,IN,46218,39.811117,-86.071645,1,range_interpolation,5660,W 30th St,Indianapolis,IN,Marion County,46218,US
6225 38TH ST,INDIANAPOLIS,IN,46226,39.825702,-86.059806,1,range_interpolation,6225,38th Ct,Indianapolis,IN,Marion County,46226,US
3402 62ND ST,INDIANAPOLIS,IN,46268,39.867991,-86.21807,1,range_interpolation,3402,W 62nd St,Indianapolis,IN,Marion County,46268,US
3096 62ND ST,INDIANAPOLIS,IN,46268,39.868081,-86.212163,1,range_interpolation,3096,W 62nd St,Indianapolis,IN,Marion County,46268,US
3402 62ND ST,INDIANAPOLIS,IN,46268,39.867991,-86.21807,1,range_interpolation,3402,W 62nd St,Indianapolis,IN,Marion County,46268,US
6345 CARROLLTON AVE,INDIANAPOLIS,IN,46220,39.871624,-86.144679,0.9,range_interpolation,6345,Carrollton Ave,Indianapolis,IN,Marion County,46220,US
6243 COLLEGE AVE,INDIANAPOLIS,IN,46220,39.868669,-86.145954,1,range_interpolation,6243,College Ave N,Indianapolis,IN,Marion County,46220,US
6048 KEYSTONE AVE,INDIANAPOLIS,IN,46220,39.865522,-86.122369,0.9,range_interpolation,6048,N Keystone Ave,Indianapolis,IN,Marion County,46220,US
6555 CARROLLTON AVE,INDIANAPOLIS,IN,46220,39.874957,-86.14453,0.9,range_interpolation,6555,Carrollton Ave,Indianapolis,IN,Marion County,46220,US
6418 CARROLLTON AVE,INDIANAPOLIS,IN,46220,39.872732,-86.14482,0.9,range_interpolation,6418,Carrollton Ave,Indianapolis,IN,Marion County,46220,US
6225 BROADWAY ST,INDIANAPOLIS,IN,46220,39.868766,-86.147388,1,range_interpolation,6225,Broadway St,Indianapolis,IN,Marion County,46220,US
6319 GUILFORD AVE,INDIANAPOLIS,IN,46220,39.870898,-86.142746,1,range_interpolation,6319,Guilford Ave,Indianapolis,IN,Marion County,46220,US
7171 PENNSYLVANIA ST,INDIANAPOLIS,IN,46240,39.8847,-86.155286,1,range_interpolation,7171,Pennsylvania St,Indianapolis,IN,Marion County,46240,US
5440 82ND ST,INDIANAPOLIS,IN,46250,39.905313,-86.073531,1,range_interpolation,5440,W 82nd St,Indianapolis,IN,Marion County,46250,US
8246 ALLISONVILLE RD,INDIANAPOLIS,IN,46250,39.906456,-86.07818,1,range_interpolation,8246,Allisonville Rd,Indianapolis,IN,Marion County,46250,US
6815 82ND ST,INDIANAPOLIS,IN,46250,39.905044,-86.049387,1,range_interpolation,6815,W 82nd St,Indianapolis,IN,Marion County,46250,US
5655 CASTLE CREEK PKWY NDR,INDIANAPOLIS,IN,46250,39.915364,-86.070852,1,range_interpolation,5655,Castle Creek Parkway North Dr,Indianapolis,IN,Marion County,46250,US
8073 CASTLETON RD,INDIANAPOLIS,IN,46250,39.905068,-86.050528,1,range_interpolation,8073,Castleton Rd,Indianapolis,IN,Marion County,46250,US
9550 ALLISONVILLE RD,INDIANAPOLIS,IN,46250,39.925871,-86.067417,1,range_interpolation,9550,Allisonville Rd,Indianapolis,IN,Marion County,46250,US
855 HIGH SCHOOL RD,INDIANAPOLIS,IN,46214,39.777789,-86.272197,1,range_interpolation,855,High School Rd,Indianapolis,IN,Marion County,46214,US
8752 WASHINGTON ST,INDIANAPOLIS,IN,46231,39.732688,-86.31591,1,range_interpolation,8752,Washington St,Indianapolis,IN,Marion County,46231,US
7246 CASTLE MANOR DR,INDIANAPOLIS,IN,46214,39.774546,-86.287982,1,range_interpolation,7246,Castle Manor Dr,Indianapolis,IN,Marion County,46214,US
address,city,state,zip_code,latitude,longitude
5030 W 62ND ST, INDIANAPOLIS, IN, 46268,39.8673599,-86.2447641
5030 E 62ND ST, INDIANAPOLIS, IN, 46220,39.8686668,-86.08466589999999
6323 FERGUSON ST, INDIANAPOLIS, IN, 46220,39.871363,-86.143509
5827 W 71ST ST, INDIANAPOLIS, IN, 46278,39.88154309999999,-86.2637441
5827 E 71ST ST, INDIANAPOLIS, IN, 46220,39.8833535,-86.0692533
5220 E 64TH ST, INDIANAPOLIS, IN, 46220,39.8724697,-86.08122809999999
7120 GRAHAM RD, INDIANAPOLIS, IN, 46250,39.8839805,-86.069735
2570 SHADELAND AVE, INDIANAPOLIS, IN, 46219,39.8006095,-86.04570989999999
9546 ALLISONVILLE RD, INDIANAPOLIS, IN, 46250,39.9261793,-86.0684292
725 W 65TH ST, INDIANAPOLIS, IN, 46260,39.8758494,-86.1724672
725 E 65TH ST, INDIANAPOLIS, IN, 46220,39.8734976,-86.14578
8340 KELLY LN, INDIANAPOLIS, IN, 46250,39.90720659999999,-86.07823499999999
6575 N COLLEGE AVE, INDIANAPOLIS, IN, 46220,39.8757105,-86.1460206
6421 82ND ST, INDIANAPOLIS, IN, 46250,39.9052464,-86.0565844
3600 WOODVIEW TRACE, INDIANAPOLIS, IN, 46268,39.9220246,-86.2223944
8751 MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.91355069999999,-86.2234101
706 BROAD RIPPLE AVE, INDIANAPOLIS, IN, 46220,39.8696944,-86.1455877
3802 N ILLINOIS ST, INDIANAPOLIS, IN, 46208,39.825125,-86.15955199999999
3636 WOODVIEW TRACE, INDIANAPOLIS, IN, 46268,39.92243,-86.22353199999999
9380 DELEGATES ROW, INDIANAPOLIS, IN, 46240,39.9240274,-86.1002268
9380 DELEGATES ROW, INDIANAPOLIS, IN, 46240,39.9240274,-86.1002268
8310 10TH STREET, INDIANAPOLIS, IN, 46219,39.781941,-86.01998189999999
8310 10TH STREET, INDIANAPOLIS, IN, 46234,39.7789442,-86.308388
1991 E 56TH ST, INDIANAPOLIS, IN, 46220,39.85497,-86.124887
1716 VILLA AVE, INDIANAPOLIS, IN, 46203,39.744598,-86.12646
5750 W 86TH ST, INDIANAPOLIS, IN, 46278,39.9134215,-86.26254829999999
5750 E 86TH ST, INDIANAPOLIS, IN, 46250,39.9124816,-86.0702365
3880 W 92ND ST, INDIANAPOLIS, IN, 46268,39.9197259,-86.2282309
6302 ROCKVILLE RD, INDIANAPOLIS, IN, 46214,39.765071,-86.27031910000001
6180 MICHIGAN RD, INDIANAPOLIS, IN, 46228,39.86787169999999,-86.2016733
7000 GRAHAM RD, INDIANAPOLIS, IN, 46220,39.8812406,-86.0697479
1603 DELOSS ST, INDIANAPOLIS, IN, 46201,39.7605169,-86.13209180000001
6712 38TH ST, INDIANAPOLIS, IN, 46226,39.8257458,-86.0514491
1505 W 86TH ST, INDIANAPOLIS, IN, 46260,39.9121213,-86.18575849999999
1505 E 86TH ST, INDIANAPOLIS, IN, 46240,39.9124562,-86.13326889999999
6415 82ND ST, INDIANAPOLIS, IN, 46250,39.9052511,-86.05739349999999
3501 PROSPECT ST, INDIANAPOLIS, IN, 46203,39.752358,-86.107832
5802 N MICHIGAN RD, INDIANAPOLIS, IN, 46228,39.8596754,-86.1979508
9345 WALDEMAR RD, INDIANAPOLIS, IN, 46268,39.9200674,-86.2290605
8315 CENTER RUN DR, INDIANAPOLIS, IN, 46250,39.9075742,-86.05757820000001
9520 VALPARAISO CT, INDIANAPOLIS, IN, 46268,39.924983,-86.2274489
8702 FOUNDERS RD, INDIANAPOLIS, IN, 46268,39.9135721,-86.21676289999999
6326 RUCKER RD, INDIANAPOLIS, IN, 46220,39.8706756,-86.08070909999999
2431 10TH STREET, INDIANAPOLIS, IN, 46222,39.780684,-86.2017182
2431 10TH STREET, INDIANAPOLIS, IN, 46201,39.7813013,-86.1201845
4375 N ARLINGTON AVE, INDIANAPOLIS, IN, 46226,39.8365389,-86.06485260000001
3910 PAYNE BRANCH RD, INDIANAPOLIS, IN, 46268,39.9186384,-86.2272856
131 MC KIM AVE, INDIANAPOLIS, IN, 46201,39.764262,-86.134311
8752 MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.913556,-86.2257097
8752 N MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.9135768,-86.2234622
2726 E NEW YORK ST, INDIANAPOLIS, IN, 46201,39.77184099999999,-86.1166619
2726 WEST NEW YORK STREET, INDIANAPOLIS, IN, 46222,39.770347,-86.20567229999999
6346 N COLLEGE AVE, INDIANAPOLIS, IN, 46220,39.8715057,-86.1462208
9550 ZIONSVILLE RD, INDIANAPOLIS, IN, 46268,39.9237812,-86.2599176
6120 N MICHIGAN RD, INDIANAPOLIS, IN, 46228,39.8644045,-86.20010460000002
1241 E 54TH ST, INDIANAPOLIS, IN, 46220,39.85097700000001,-86.13636
4935 ROBISON RD, INDIANAPOLIS, IN, 46268,39.922131,-86.246157
2821 MASSACHUSETTS AVE, INDIANAPOLIS, IN, 46218,39.793929,-86.11588499999999
6161 WEST 96TH STREET, ZIONSVILLE, IN, 46077,39.9249301,-86.2677033
1013 N GLADSTONE AVE, INDIANAPOLIS, IN, 46201,39.7815011,-86.0968929
1801 E 49TH ST, INDIANAPOLIS, IN, 46205,39.8428934,-86.12961969999999
2819 CLIFTON ST, INDIANAPOLIS, IN, 46208,39.8071038,-86.1804198
1134 E 54TH ST, INDIANAPOLIS, IN, 46220,39.851199,-86.1384932
601 WEST NEW YORK STREET, INDIANAPOLIS, IN, 46202,39.7706478,-86.1677694
601 E NEW YORK ST, INDIANAPOLIS, IN, 46202,39.7710482,-86.1470495
5102 W 62ND ST, INDIANAPOLIS, IN, 46268,39.8673455,-86.2459471
5102 E 62ND ST, INDIANAPOLIS, IN, 46220,39.8686929,-86.08334289999999
4007 N SHERMAN DR, INDIANAPOLIS, IN, 46226,39.8294494,-86.10248109999999
4007 S SHERMAN DR, INDIANAPOLIS, IN, 46237,39.7084504,-86.1040459
1510 E 17TH ST, INDIANAPOLIS, IN, 46218,39.790615,-86.13230999999999
1101 ILLINOIS ST, INDIANAPOLIS, IN, 46225,39.7527757,-86.160322
5000 W 86TH ST, INDIANAPOLIS, IN, 46268,39.9117442,-86.24804019999999
3019 N LASALLE ST, INDIANAPOLIS, IN, 46218,39.8111466,-86.110841
3351 JENNINGS ST, INDIANAPOLIS, IN, 46218,39.814956,-86.110162
2417 STATION ST, INDIANAPOLIS, IN, 46218,39.802451,-86.103662
2402 N MERIDIAN ST, INDIANAPOLIS, IN, 46208,39.8005278,-86.15689510000001
6020 E 46TH ST, INDIANAPOLIS, IN, 46226,39.8403798,-86.06343559999999
6020 W 46TH ST, INDIANAPOLIS, IN, 46254,39.8382884,-86.26872829999999
317 S COLLEGE AVE, INDIANAPOLIS, IN, 46202,39.761866,-86.145585
1033 E MARYLAND ST, INDIANAPOLIS, IN, 46202,39.764434,-86.140091
1033 MARYLAND ST, INDIANAPOLIS, IN, 46202,39.764999,-86.1457336
919 PALMER ST, INDIANAPOLIS, IN, 46203,39.7462237,-86.14332189999999
3738 30TH STREET, INDIANAPOLIS, IN, 46218,39.8109071,-86.10355179999999
1018 N RURAL ST, INDIANAPOLIS, IN, 46201,39.7819208,-86.11647450000001
2135 PROSPECT ST, INDIANAPOLIS, IN, 46203,39.7524121,-86.12480819999999
3665 30TH STREET, INDIANAPOLIS, IN, 46218,39.8106332,-86.1046076
1703 E MICHIGAN ST, INDIANAPOLIS, IN, 46201,39.77408,-86.130318
1703 W MICHIGAN ST, INDIANAPOLIS, IN, 46222,39.7746903,-86.1917686
3721 W 21ST ST, INDIANAPOLIS, IN, 46222,39.7949622,-86.2231017
3721 E 21ST ST, INDIANAPOLIS, IN, 46219,39.7969163,-86.0210857
3721 E 21ST ST, INDIANAPOLIS, IN, 46218,39.7960655,-86.1027682
1245 S WEST ST, INDIANAPOLIS, IN, 46225,39.7508664,-86.1672444
1927 N CAPITOL AVE, INDIANAPOLIS, IN, 46202,39.79258859999999,-86.1614774
518 LINCOLN ST, INDIANAPOLIS, IN, 46203,39.7459,-86.14870599999999
2834 E WASHINGTON ST, INDIANAPOLIS, IN, 46201,39.7684627,-86.1152853
2834 W WASHINGTON ST, INDIANAPOLIS, IN, 46222,39.765262,-86.2068888
3809 E 34TH ST, INDIANAPOLIS, IN, 46218,39.81789879999999,-86.102027
3809 W 34TH ST, INDIANAPOLIS, IN, 46222,39.816776,-86.2288518
2437 N MERIDIAN ST, INDIANAPOLIS, IN, 46208,39.8022247,-86.1566769
3008 N GLADSTONE AVE, INDIANAPOLIS, IN, 46218,39.8110468,-86.0966397
4361 N KEYSTONE AVE, INDIANAPOLIS, IN, 46205,39.8363169,-86.1217554
3815 E NEW YORK ST, INDIANAPOLIS, IN, 46201,39.7718827,-86.10144679999999
4049 MILLERSVILLE RD, INDIANAPOLIS, IN, 46205,39.82933269999999,-86.1237345
2159 SHELBY ST, INDIANAPOLIS, IN, 46203,39.7381464,-86.1394105
4955 ROBISON RD, INDIANAPOLIS, IN, 46268,39.919982,-86.2439969
2135 N OLNEY ST, INDIANAPOLIS, IN, 46218,39.797026,-86.106797
INDIANAPOLIS, IN,39.768403,-86.158068
2040 E 46TH ST, INDIANAPOLIS, IN, 46205,39.8402295,-86.1261167
2040 W 46TH ST, INDIANAPOLIS, IN, 46228,39.839074,-86.1961749
2345 STATION ST, INDIANAPOLIS, IN, 46218,39.801651,-86.10363799999999
5527 N KEYSTONE AVE, INDIANAPOLIS, IN, 46220,39.8533495,-86.1219989
4906 CRITTENDEN AVE, INDIANAPOLIS, IN, 46205,39.843258,-86.128098
2811 E 46TH ST, INDIANAPOLIS, IN, 46205,39.8401724,-86.116723
1928 N MERIDIAN ST, INDIANAPOLIS, IN, 46202,39.7927771,-86.15780269999999
1900 N DEXTER ST, INDIANAPOLIS, IN, 46202,39.793222,-86.186565
	 2708 W WALNUT ST, INDIANAPOLIS, IN, 46222,39.7766852,-86.20573399999999
5956 BROOKVILLE RD, INDIANAPOLIS, IN, 46239,39.7517754,-86.0347633
3051 W 16TH ST, INDIANAPOLIS, IN, 46222,39.7878857,-86.2103679
4839 W MORRIS ST, INDIANAPOLIS, IN, 46241,39.7497658,-86.2425265
625 DIVISION ST, INDIANAPOLIS, IN, 46221,39.7582007,-86.1828669
1233 W 18TH ST, INDIANAPOLIS, IN, 46202,39.790736,-86.183492
4940 W 56TH ST, INDIANAPOLIS, IN, 46254,39.853682,-86.24453199999999
4940 E 56TH ST, INDIANAPOLIS, IN, 46220,39.8551125,-86.0883999
1244 S TIBBS AVE, INDIANAPOLIS, IN, 46241,39.7489023,-86.21606849999999
1244 N TIBBS AVE, INDIANAPOLIS, IN, 46222,39.785114,-86.2157957
3820 ROCKVILLE AVE, INDIANAPOLIS, IN, 46241,39.761454,-86.2258669
3103 LAFAYETTE RD, INDIANAPOLIS, IN, 46222,39.811224,-86.22150599999999
5320 W MORRIS ST, INDIANAPOLIS, IN, 46241,39.7508723,-86.2511255
558 E 25TH ST, INDIANAPOLIS, IN, 46205,39.8030245,-86.1486334
558 W 25TH ST, INDIANAPOLIS, IN, 46208,39.802842,-86.17002699999999
4301 W MORRIS ST, INDIANAPOLIS, IN, 46241,39.7488286,-86.2325578
1560 W RAYMOND ST, INDIANAPOLIS, IN, 46221,39.737443,-86.188672
1560 E RAYMOND ST, INDIANAPOLIS, IN, 46203,39.73770630000001,-86.1326828
734 N HOLMES AVE, INDIANAPOLIS, IN, 46222,39.777176,-86.20555
734 S HOLMES AVE, INDIANAPOLIS, IN, 46221,39.7567367,-86.20526319999999
3535 W 16TH ST, INDIANAPOLIS, IN, 46222,39.787713,-86.2204407
3055 W 16TH ST, INDIANAPOLIS, IN, 46222,39.7878861,-86.2106288
5662 GEORGETOWN RD, INDIANAPOLIS, IN, 46254,39.8551214,-86.24019969999999
3844 N COLLEGE AVE, INDIANAPOLIS, IN, 46205,39.8262037,-86.1450861
2709 W 16TH ST, INDIANAPOLIS, IN, 46222,39.787923,-86.2057944
3255 W WASHINGTON ST, INDIANAPOLIS, IN, 46222,39.7638504,-86.2136922
3255 WASHINGTON ST, INDIANAPOLIS, IN, 46241,39.7468483,-86.2693377
3255 E WASHINGTON ST, INDIANAPOLIS, IN, 46201,39.7687842,-86.1098184
8600 N COLLEGE AVE, INDIANAPOLIS, IN, 46240,39.91324729999999,-86.14586349999999
4853 E 56TH ST, INDIANAPOLIS, IN, 46220,39.8550774,-86.0887557
4853 W 56TH ST, INDIANAPOLIS, IN, 46254,39.8532492,-86.2414625
3141 10TH STREET, INDIANAPOLIS, IN, 46201,39.7813467,-86.1115256
3141 10TH STREET, INDIANAPOLIS, IN, 46222,39.7805622,-86.211765
3694 LAFAYETTE RD, INDIANAPOLIS, IN, 46222,39.8216612,-86.2326832
5636 PROGRESS RD, INDIANAPOLIS, IN, 46241,39.741545,-86.25927399999999
3135 DANDY TRAIL, INDIANAPOLIS, IN, 46214,39.8110882,-86.3066491
3561 SUTHERLAND AVE, INDIANAPOLIS, IN, 46218,39.8214073,-86.1323441
4625 W 59TH ST, INDIANAPOLIS, IN, 46254,39.8600417,-86.237543
4625 E 59TH ST, INDIANAPOLIS, IN, 46216,39.8627608,-86.0040246
9201 N MERIDIAN ST, INDIANAPOLIS, IN, 46260,39.9217844,-86.1577997
22 N DELAWARE ST, INDIANAPOLIS, IN, 46204,39.7670892,-86.1544796
1711 PROSPECT ST, INDIANAPOLIS, IN, 46203,39.75212,-86.130252
5637 W 56TH ST, INDIANAPOLIS, IN, 46254,39.852492,-86.26112499999999
5637 E 56TH ST, INDIANAPOLIS, IN, 46226,39.8550077,-86.07086079999999
2737 E 56TH ST, INDIANAPOLIS, IN, 46220,39.8549809,-86.11780569999999
8650 KEYSTONE CROSSING, INDIANAPOLIS, IN, 46240,39.912602,-86.1094875
2940 N POST RD, INDIANAPOLIS, IN, 46226,39.8102369,-86.0098099
2940 S POST RD, INDIANAPOLIS, IN, 46239,39.7262946,-86.0085898
3401 GEORGETOWN RD, INDIANAPOLIS, IN, 46224,39.816956,-86.2395729
8057 38TH ST, INDIANAPOLIS, IN, 46226,39.8257823,-86.02575709999999
8057 38TH ST, INDIANAPOLIS, IN, 46214,39.8216311,-86.29839679999999
3090 LAFAYETTE RD, INDIANAPOLIS, IN, 46222,39.8113154,-86.2223417
1340 W 86TH ST, INDIANAPOLIS, IN, 46260,39.9128999,-86.18345049999999
1340 E 86TH ST, INDIANAPOLIS, IN, 46240,39.9125804,-86.1376238
2323 W 16TH ST, INDIANAPOLIS, IN, 46222,39.78717,-86.200515
2323 E 16TH ST, INDIANAPOLIS, IN, 46201,39.7879572,-86.1227765
329 W BANTA RD, INDIANAPOLIS, IN, 46217,39.670632,-86.163876
329 E BANTA RD, INDIANAPOLIS, IN, 46227,39.6716625,-86.1527722
5998 BROOKVILLE RD, INDIANAPOLIS, IN, 46239,39.7517754,-86.0347633
4301 W MORRIS ST, INDIANAPOLIS, IN, 46241,39.7488286,-86.2325578
4955 ROBISON RD, INDIANAPOLIS, IN, 46268,39.919982,-86.2439969
2826 ANNETTE ST, INDIANAPOLIS, IN, 46208,39.807105,-86.176056
2300 S TIBBS AVE, INDIANAPOLIS, IN, 46241,39.731656,-86.21624790000001
2300 N TIBBS AVE, INDIANAPOLIS, IN, 46222,39.7980674,-86.21596660000002
1103 E EPLER AVE, INDIANAPOLIS, IN, 46227,39.686225,-86.139212
1103 W EPLER AVE, INDIANAPOLIS, IN, 46217,39.6859194,-86.17928859999999
4250 E SOUTHPORT RD, INDIANAPOLIS, IN, 46237,39.6656577,-86.0944598
4250 W SOUTHPORT RD, INDIANAPOLIS, IN, 46217,39.6630257,-86.2337888
1325 E THOMPSON RD, INDIANAPOLIS, IN, 46227,39.6935576,-86.13418329999999
1325 W THOMPSON RD, INDIANAPOLIS, IN, 46217,39.6925063,-86.18299859999999
1121 E STOP 11 RD, INDIANAPOLIS, IN, 46227,39.649513,-86.138369
1121 W STOP 11 RD, INDIANAPOLIS, IN, 46217,39.6493524,-86.1790257
2485 POST DR, INDIANAPOLIS, IN, 46219,39.803469,-86.010211
5210 ENGLISH AVE, INDIANAPOLIS, IN, 46219,39.7603857,-86.0812139
8939 38TH ST, INDIANAPOLIS, IN, 46226,39.82595670000001,-86.0111573
3977 10TH STREET, INDIANAPOLIS, IN, 46222,39.7803292,-86.22706140000001
3977 10TH STREET, INDIANAPOLIS, IN, 46201,39.78141,-86.09884459999999
2618 W 16TH ST, INDIANAPOLIS, IN, 46222,39.7879675,-86.2045735
5559 MADISON AVE, INDIANAPOLIS, IN, 46227,39.6853675,-86.1340093
6125 SOUTHEASTERN AVE, INDIANAPOLIS, IN, 46203,39.73239,-86.061982
5233 ROCKVILLE RD, INDIANAPOLIS, IN, 46224,39.764803,-86.249545
3025 MADISON AVE, INDIANAPOLIS, IN, 46227,39.7219554,-86.1491947
2215 SHELBY ST, INDIANAPOLIS, IN, 46203,39.7370354,-86.1397009
980 S KITLEY AVE, INDIANAPOLIS, IN, 46219,39.755365,-86.05559799999999
6010 SOUTHEASTERN AVE, INDIANAPOLIS, IN, 46203,39.7343829,-86.0627757
30 N POST RD, INDIANAPOLIS, IN, 46219,39.7745102,-86.0093204
30 S POST RD, INDIANAPOLIS, IN, 46219,39.7725364,-86.0092756
4848 E MINNESOTA ST, INDIANAPOLIS, IN, 46203,39.74561569999999,-86.08669859999999
4848 W MINNESOTA ST, INDIANAPOLIS, IN, 46241,39.7427135,-86.2420163
2106 NATIONAL AVE, INDIANAPOLIS, IN, 46227,39.7121003,-86.12482039999999
5040 S EAST ST, INDIANAPOLIS, IN, 46227,39.6916739,-86.14891949999999
6450 ALLISONVILLE RD, INDIANAPOLIS, IN, 46220,39.8743551,-86.0941486
4415 WASHINGTON ST, INDIANAPOLIS, IN, 46241,39.7468483,-86.2693377
59 S FRANKLIN RD, INDIANAPOLIS, IN, 46219,39.77485600000001,-86.02582699999999
9945 E 21ST ST, INDIANAPOLIS, IN, 46229,39.7969111,-85.9909315
8675 US-31, INDIANAPOLIS, IN, 46227,39.6401032,-86.1293355
5580 GEORGETOWN RD, INDIANAPOLIS, IN, 46254,39.8528357,-86.240183
5751 E 56TH ST, INDIANAPOLIS, IN, 46226,39.85500589999999,-86.0701204
8345 US-31, INDIANAPOLIS, IN, 46227,39.6448889,-86.1329032
2934 MADISON AVE, INDIANAPOLIS, IN, 46225,39.72322,-86.15101399999999
8130 E 21ST ST, INDIANAPOLIS, IN, 46219,39.7977011,-86.0238517
8130 W 21ST ST, INDIANAPOLIS, IN, 46214,39.7936578,-86.30425679999999
245 S FRANKLIN RD, INDIANAPOLIS, IN, 46219,39.7691829,-86.0243849
245 N FRANKLIN RD, INDIANAPOLIS, IN, 46219,39.7765667,-86.026251
5144 MADISON AVE, INDIANAPOLIS, IN, 46227,39.690334,-86.13660589999999
2340 POST DR, INDIANAPOLIS, IN, 46219,39.8016157,-86.01389449999999
2826 HOLT RD, INDIANAPOLIS, IN, 46241,39.7235289,-86.22519109999999
3560 MADISON AVE, INDIANAPOLIS, IN, 46227,39.7136633,-86.1464613
5035 WASHINGTON ST, INDIANAPOLIS, IN, 46241,39.7468483,-86.2693377
2950 MADISON AVE, INDIANAPOLIS, IN, 46225,39.7228618,-86.15082699999999
916 E WESTFIELD BLVD, INDIANAPOLIS, IN, 46220,39.8707036,-86.142371
1435 MEDFORD AVE, INDIANAPOLIS, IN, 46222,39.78757299999999,-86.20942649999999
4200 S HARDING ST, INDIANAPOLIS, IN, 46217,39.7031149,-86.18957999999999
502 S FULLER DR, INDIANAPOLIS, IN, 46241,39.7581873,-86.245527
502 N FULLER DR, INDIANAPOLIS, IN, 46224,39.7721234,-86.2480494
830 MITTHOEFFER RD, INDIANAPOLIS, IN, 46229,39.7793509,-85.99215749999999
3201 N CAPITOL AVE, INDIANAPOLIS, IN, 46208,39.8138688,-86.16143919999999
8820 E 21ST ST, INDIANAPOLIS, IN, 46219,39.7966762,-86.0127036
3221 W 86TH ST, INDIANAPOLIS, IN, 46268,39.9111878,-86.21563979999999
3221 E 86TH ST, INDIANAPOLIS, IN, 46240,39.9118266,-86.10985889999999
2965 SHADELAND AVE, INDIANAPOLIS, IN, 46219,39.8106977,-86.04516679999999
8520 MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.910196,-86.2231879
3485 W 86TH ST, INDIANAPOLIS, IN, 46268,39.9096059,-86.21853
3485 E 86TH ST, INDIANAPOLIS, IN, 46240,39.9113259,-86.1081159
2538 E 16TH ST, INDIANAPOLIS, IN, 46201,39.7882109,-86.11829999999999
2538 W 16TH ST, INDIANAPOLIS, IN, 46222,39.7879728,-86.2040604
8450 N MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.9097777,-86.2228361
8450 MICHIGAN RD, INDIANAPOLIS, IN, 46268,39.9088967,-86.22142980000001
3660 VINCENNES RD, INDIANAPOLIS, IN, 46268,39.91578,-86.222875
8790 PURDUE RD, INDIANAPOLIS, IN, 46268,39.9137989,-86.21944839999999
5881 82ND ST, INDIANAPOLIS, IN, 46250,39.9051733,-86.06770329999999
3500 GRACELAND AVE, INDIANAPOLIS, IN, 46208,39.8196243,-86.1627489
351 E BERWYN ST, INDIANAPOLIS, IN, 46225,39.72402,-86.15194799999999
6224 N COLLEGE AVE, INDIANAPOLIS, IN, 46220,39.8684568,-86.14612369999999
3806 W 86TH ST, INDIANAPOLIS, IN, 46268,39.9117112,-86.227302
6358 N COLLEGE AVE, INDIANAPOLIS, IN, 46220,39.8717862,-86.1462265
235 S DELAWARE ST, INDIANAPOLIS, IN, 46225,39.7630899,-86.154378
235 N DELAWARE ST, INDIANAPOLIS, IN, 46204,39.7707155,-86.1543056
7069 N KEYSTONE AVE, INDIANAPOLIS, IN, 46220,39.88292939999999,-86.1219948
3622 BETHANY RD, INDIANAPOLIS, IN, 46268,39.9146015,-86.2234007
5400 W 86TH ST, INDIANAPOLIS, IN, 46268,39.9109868,-86.2546374
5400 E 86TH ST, INDIANAPOLIS, IN, 46250,39.9124113,-86.0776028
4910 W 86TH ST, INDIANAPOLIS, IN, 46268,39.912313,-86.2427546
432 VIRGINIA AVE, INDIANAPOLIS, IN, 46203,39.760648,-86.148231
1142 BATES ST, INDIANAPOLIS, IN, 46202,39.76314,-86.138283
1303 SOUTH HIGH SCHOOL ROAD, INDIANAPOLIS, IN, 46241,39.74788849999999,-86.2697678
1303 N HIGH SCHOOL RD, INDIANAPOLIS, IN, 46224,39.7835891,-86.26851169999999
6320 RUCKER RD, INDIANAPOLIS, IN, 46220,39.870628,-86.08053
5905 MADISON AVE, INDIANAPOLIS, IN, 46227,39.6807983,-86.12991919999999
361 INDIANA AVE, INDIANAPOLIS, IN, 46204,39.7725599,-86.16294649999999
361 N ILLINOIS ST, INDIANAPOLIS, IN, 46204,39.7725639,-86.1596773
